ID,Course Code,Course Title,Credit Hours,Faculty,School,Lecture Hours,Tutorial Hours,Lab Hours,Student Type,Elective
2061,PHY212,Modern Physics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2063,PHY224,Electronics,2,Faculty of Engineering and Applied Sciences,---,2,0,0,UG,FALSE
2064,PHY225,Physics Lab. (2),2,Basic and Applied Science Programs,---,4,0,0,UG,FALSE
2065,PHY318,Project-based learning on PHY,2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2066,PHY315,Introduction to Nanotechnology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2068,PHY317,Nuclear Physics,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2069,PHY327,Synthesis of nanomaterials,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2070,PHY316,Physics Lab (3),2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2071,PHY324,Physics Lab. (4),2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2072,PHY411,Quantum Mechanics II,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2073,PHY497,Field Training,3,Basic and Applied Science Programs,---,0,12,0,UG,FALSE
2074,PHY414,Electronic devices,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2075,PHY415,Physics Lab.    (5),2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2076,PHY498,Graduation Project  (1),1,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2077,PHY421,Radiation Physics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2078,PHY422,Statistical physics,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2079,PHY427,Physics Lab. (6),2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2080,PHY499,Graduation Project (2),2,Basic and Applied Science Programs,---,0,8,0,UG,FALSE
2081,SPS211,Astronomy and Astrophysics (1),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2082,SPS212,Geophysics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2083,SPS214,Fundamentals of Remote Sensing,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2084,SPS215,Physics of Radiation Detection,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2085,SPS221,Astronomy and Astrophysics (2),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2086,SPS222,Solar Physics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2087,SPS223,Geoinformatics,3,---,---,2,2,0,UG,FALSE
2088,SPS311,Remote Sensing and GIS Applications (1),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2089,SPS312,Space Geodesy,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2090,SPS313,Image Interpretation and Analysis,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2091,SPS321,Remote Sensing and GIS Applications (2),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2092,SPS322,Magnetospheric Physics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2093,SPS323,Project Based Learning on SPS,3,Basic and Applied Science Programs,---,0,6,0,UG,FALSE
2094,SPS411,Seminar on SPS,3,Basic and Applied Science Programs,---,3,0,0,UG,FALSE
2095,SPS412,Global Navigation Satellite Systems,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2096,SPS413,Meteorological Remote Sensing,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2097,SPS414,Field Training,3,Basic and Applied Science Programs,---,0,12,0,UG,FALSE
2098,SPS415,Graduation Project I,1,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2099,SPS421,Space Plasma,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2100,SPS422,Soil Survey and Mapping,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2101,SPS423,Geological Remote Sensing,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2102,SPS424,Graduation Project  II,2,Basic and Applied Science Programs,---,0,8,0,UG,FALSE
2103,SPS213,Space Environment,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2104,CHM217,Chemistry of aqueous solutions,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2105,CHM218,Geochemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2106,CHM226,Food Chemistry and safety,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2107,CHM227,Molecular biochemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2108,CHM228,Introductory Biochemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2109,CHM317,Chromatographic analysis,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2110,CHM318,Advanced Analytical Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2111,CHM319,Materials Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2112,CHM326,Green Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2113,CHM327,Applications of nanoscience and nanotechnology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2114,CHM328,Chemistry of Surfaces and Thin Films,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2115,CHM329,Stereochemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2116,CHM416,Forensic Science,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2117,CHM417,Dyes Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2118,CHM418,Biotechnology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2119,CHM419,Topics in Nanomaterials,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2120,CHM424,Nanotechnology and Catalysis Applications,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2121,CHM425,Risk assessment of nanomaterials,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2122,CHM426,Spectroscopic Applications for Industrial Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2123,CHM427,Nanophotonics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2124,CHM428,Nanostructures for Sensors Applications,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2125,CHM429,Special Topics in Industrial Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2126,IEB427,Introduction to Environmental law and policy,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2127,SPS229,renewable energy,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2128,SPS228,Fundamental of air quality and pollution,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2129,SPS218,Space Chemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2130,PHY319,Computational Physics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2131,MBB213,Applied Microbiology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2132,BIO123,Microbiology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2133,MBB214,Marine Biology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2134,MBB215,Enzymology and Cofactors,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2135,MBB222,Metabolic Pathways and Energy Homeostasis,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2136,MBB223,Agricultural Systems,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2137,MBB224,Comparative Anatomy and Histology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2138,TMI315,Genomes and Genomic Organization,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2139,TMI316,Animal Cell Culture; principles and techniques,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2140,BTH314,Antimicrobial Therapeutics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2141,BTH315,Drug Delivery Systems,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2142,IEB313,Introduction to Entomology and Pest Control,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2143,IEB314,Medicinal and Herbal Plants,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2144,TMI323,Pathophysiology (genetic and metabolic Disorders),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2145,TMI324,Molecular anthropology and molecular palaeontology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2146,BTH324,Regulations of Drug use and Safety,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2147,BTH325,Supply Chains and Drug Marketing,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2148,BTH326,"Xenobiotics, oxidative stress and antioxidants                                            ",2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2149,IEB323,Biocatalysis,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2150,IEB324,Livestock and Animal Genomics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2151,IEB325,Advanced Plant Physiology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2152,IEB326,Environmental Pollution,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2153,TMI413,Molecular Toxicology and Forensic Science,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2154,TMI414,Embryology and Stem cell Research,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2155,BTH412,Surrogate systems in Biomedical Research,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2156,BTH413,Electrolyte Balance and Homeostasis (Hormonal and Drug Control),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2157,IEB412,Recycling and Waste Management,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2158,IEB413,Genetically Modified Crops,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2159,IEB414,Fundamentals of Plant Pathology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2160,IEB415,Introductory Biogeochemistry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2161,TMI423,"Molecular Immunology, vaccinology                                                         ",3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2162,TMI424,Translational Medicine And  Medical Informatics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2163,TMI425,Population Genetics and Epidemiology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2164,TMI426,Pathways and Target Discovery,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2165,BTH422,Bioavailability and Bioequivalence,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2166,BTH423,Bioprocessing and Drug Manufacturing,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2167,IEB423,Food Technology and Biorefineries,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2168,IEB424,Biotic and Abiotic Stress Tolerance,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2169,IEB425,Water treatment and Water desalination,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2170,IEB426,DNA fingerprinting in hybridity testing,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2171,MAS225,Integral equations,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2172,MAS226,Computer Algebra Systems,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2173,MAS227,Number Theory,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2174,MAS228,Differential Geometry,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2175,MAS314,Mathematical Statistics II,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2176,MAS315,Graph Theory,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2177,MAS316,Theory of Computation,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2178,MAS317,Advanced Linear Algebra,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2179,MAS318,Difference equations,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2180,MAS319,Matrix Methods in Data Analysis and Signal Processing,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2181,MAS325,Theory of reliability,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2182,MAS326,Multivariate statistical analysis,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2183,MAS327,Operations Research,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2184,PHY326,Quantum Mechanics I,2,Basic and Applied Science Programs,---,1,2,0,UG,FALSE
2185,MAS328,Game Theory,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2186,MAS329,Abstract Algebra II,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2187,TMI412,"Functional Genomics, Proteomics and Transcriptomics                                       ",3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2188,MAS414,Measure theory and Lebesgue integral,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2189,TMI415,Molecular Diagnostics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2190,MAS415,Theory of Elasticity and Plasticity,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2191,MAS416,Statistical Methods in Pattern Recognition and Prediction,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2192,MAS417,Queueing Theory,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2193,MAS418,Analysis and Manifolds,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2194,MAS419,Dynamical Systems,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2195,MAS424,Functional analysis,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2196,MAS425,Quantum Computing,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2197,MAS426,Theory of relativity,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2198,MAS427,Advanced Numerical Analysis,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2199,MAS428,Advanced Partial Differential Equations,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2200,MAS429,Nonparametric Statistics,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2201,BIO227,Computational Biology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2202,CSC222,Introduction to Operating System,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2203,SPS225,Space Biology,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2204,SPS317,Introduction to Space Environment Modeling,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2205,SPS315,Image Processing and Analysis,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2206,CNC425,Introduction to Cloud Computing and Virtualization,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2207,PHY418,Physics of thin films,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2208,PHY412,Thermodynamics and Statistical Mechanics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2209,PHY329,Nanoparticles,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2210,PHY314,Solar Energy,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2211,PHY313,Semiconductors,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2212,PHY428,Magnetic nanoparticles,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2213,PHY419,Nanomaterials for Energy production,2,Computer Science and Information Technology Programs,---,2,0,0,UG,FALSE
2214,PHY320,Biophysics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2215,PHY312,Solid-State Physics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2216,PHY328,Characterization of nanomaterials I,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2217,PHY416,Characterization of nanomaterials II,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2218,PHY325,Introduction to radiation physics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2219,PHY429,Laser physics,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2220,PHY426,Quantum Materials and Devices,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2221,PHY417,Nanophysics,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2222,SPS216,Space Chemistry,2,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2223,SPS217,Cosmic Rays,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2224,SPS224,Earth's Atmosphere,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2225,SPS314,Radio Astronomy,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2226,SPS316,Advanced Space Environment,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2227,SPS324,Physics and Chemistry of Terrestrial Planets,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2228,SPS325,Artificial Intelligence for Space Application,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2229,SPS326,Satellite Orbits and Sensors,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2230,SPS416,Ionospheric Physics,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2231,SPS425,GNSS Remote Sensing,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2232,SPS426,Planetary Remote Sensing,3,Basic and Applied Science Programs,---,3,0,0,UG,FALSE
2233,SPS427,Photogeommetry,3,Basic and Applied Science Programs,---,2,0,2,UG,FALSE
2234,SPS319,Space Mission Design and Operation,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2235,SPS329,Introduction to Climate Changes,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2236,SPS318,Urban Microclimate Simulation,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2237,SPS328,Sustainable cities and climate change,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2238,BIO115,Protozoology and Parasitology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2239,BIO113,Evolution and Biodiversity,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2240,BIO114,Nutrition,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2241,BIO124,Chemistry of Biomolecules,2,Basic and Applied Science Programs,---,1,2,0,UG,FALSE
2242,BIO125,Ecosystems,2,Basic and Applied Science Programs,---,1,2,0,UG,FALSE
2243,BIO126,Medicinal Plants,2,Basic and Applied Science Programs,---,1,2,0,UG,FALSE
2244,SPS417,Materials for Space,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2246,CSE532,Fundamentals of Cloud Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2247,CSE620,Cyber Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2248,CSE621,Network Security,3,Computer Science and Information Technology Programs,---,3,0,0,PG,FALSE
2249,CSE622,Digital Forensics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2250,CSE623,Cyber-Physical Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2251,CSE624,Cryptography,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2252,CSE625,Advanced Topics: Artificial Intelligence and Cyber Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2253,CSE626,Ethical Hacking and Penetration Testing Lab,1,Faculty of Engineering and Applied Sciences,---,1,0,0,PG,FALSE
2254,CSE627,Cyber Physical Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2255,PHY113b,Physics (1),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2256,PHY123b,Physics (2),3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2257,MTH124,Analytic Geometry,2,Basic and Applied Science Programs,---,2,0,1,UG,FALSE
2258,BIO116,Cell Biology,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2259,CHM219,Analytical Chemistry,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2260,CHM211b,Principles of Organic Chemistry,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2261,CHM221b,Inorganic chemistry,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2262,CHM312b,"Surface chemistry, colloids and catalysis                                                 ",3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2263,CNC321b,Cryptography and Cryptanalysis,2,Basic and Applied Science Programs,---,2,0,0,UG,FALSE
2264,PHY213,Physics Lab. (1),2,Basic and Applied Science Programs,---,0,4,0,UG,FALSE
2265,EPE221b,Measurements and Instrumentations,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2266,CHM229,Organic Chemistry,3,Basic and Applied Science Programs,---,2,2,0,UG,FALSE
2267,CSE628,Cyber Forensics Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2268,CSE629,Cyber Security Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2269,CSE630,Cyber Warfare,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2270,CSE631,Distributed Databases,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2271,CSE632,Critical Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2272,CSE633,Security Architecture and Network Defense,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2273,CSE634,Wireless Network Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2274,CSE635,Industrial Espionage and Counterfeiting,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2275,CSE636,Cloud Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2276,CSE625A,Quantum Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2277,CSE637,Mobile Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2278,CSE638,Parallel and Distributed Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2279,CSE639,Economic of Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2280,CSE698,Advanced Network Security,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2281,CSE640,Cyber Security Management,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2282,CSE725,Project-Based Learning in Cyber Physical Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2283,CSE726,Project-Based Learning in Cyber Forensics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2284,ECE521,Sensors and Actuators,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2285,ECE522,Wireless Sensor Networks,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2286,ECE524,Fundamentals of Digital Signals Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2287,ECE525,Image Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2288,ECE526,Data Communication,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2289,ECE527,Selected Topics in IoT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2290,ECE523,Introduction to IoT Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2291,CSE552,Introduction to Programming,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2292,CSE583,Computer Networks,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2293,ECE620,Advanced Topics in IoT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2294,ECE621,Image and Video Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2295,ECE672,Embedded Systems Design,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2296,ECE622,Wireless communications for IoT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2297,ECE623,IoT standards and protocols,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2298,CSE641,Selected Topics: Cyber Security and the Internet of Things,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2299,ECE624,Advanced Topics in IoT Lab,1,Faculty of Engineering and Applied Sciences,---,0,1,0,PG,FALSE
2300,ECE625,Image and Video Processing Lab Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2301,ECE626,IoT standards and protocols Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2302,ECE627,IoT Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,UG,FALSE
2303,ECE628,IoT Programming,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2304,ECE629,Wireless Sensor Technology,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2305,ECE630,Mobile Application Development,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2306,CSE690,Artificial Intelligence,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2307,CSE651,Machine Learning Machine Learning,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2308,CSE673,Object Oriented Programming,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2309,ECE631,Selected Topics in IoT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2310,ECE720,Project-Based Learning in IoT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2311,ECE528,Fundamentals of Statistical Signal Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2312,ECE529,Mobile Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2313,ECE530,Cognitive and Software defined radio,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2314,CSE557,Introduction to Artificial Intelligence,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2315,ECE531,Communication Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2316,ECE632,Signal Processing for Big Data,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2317,ECE633,Next Generation Mobile Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2318,ECE635,Optical Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2319,CSE670,Advanced Optimization Techniques,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2320,ECE638,Selected Topics in Wireless Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2321,ECE634,Wireless Communications Lab I,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2322,ECE636,Wireless Communications Lab II,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2323,ECE637,Wireless Communications Lab III,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2324,ECE697,WCS Graduation Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2325,ECE690,Artificial Intelligence,3,Faculty of International Business and Humanities,---,3,0,0,PG,FALSE
2326,ECE639,Contemporary Channel Coding Techniques,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2327,ECE642,Satellite Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2328,ECE643,Cognitive and Meta-Cognitive Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2329,ECE644,Wireless Communications in smart Cities,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2330,ECE640,Software defined networks and Network Virtualization,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2331,ECE641,Vehicular Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,UG,FALSE
